session,device,gap_samples,gap_s
S1-ADL3,Accelerometer RWR,5630,187.66666666666666
S1-ADL3,Accelerometer RWR,397,13.233333333333333
S1-ADL3,Accelerometer RWR,262,8.733333333333333
S1-ADL3,Accelerometer RWR,2580,86.0
S1-ADL3,Accelerometer RWR,1673,55.766666666666666
S1-ADL3,Accelerometer RWR,3437,114.56666666666666
S1-ADL3,Accelerometer RWR,483,16.1
S1-ADL3,Accelerometer RWR,3623,120.76666666666667
S1-ADL3,Accelerometer RWR,11,0.36666666666666664
S1-ADL3,Accelerometer RWR,613,20.433333333333334
S1-ADL3,Accelerometer RWR,58,1.9333333333333333
S1-ADL3,Accelerometer RWR,30,1.0
S1-ADL3,Accelerometer RWR,251,8.366666666666667
S1-ADL3,Accelerometer RWR,182,6.066666666666666
S1-ADL3,Accelerometer RWR,219,7.3
S1-ADL3,Accelerometer RWR,22,0.7333333333333333
S1-ADL3,Accelerometer RWR,117,3.9
S1-ADL3,Accelerometer RWR,267,8.9
S1-ADL3,Accelerometer RWR,193,6.433333333333334
S1-ADL3,Accelerometer RWR,9,0.3
S1-ADL3,Accelerometer RWR,1938,64.6
S1-ADL3,Accelerometer RWR,36,1.2
S1-ADL3,Accelerometer RWR,33,1.1
S1-ADL3,Accelerometer RWR,36,1.2
S1-ADL3,Accelerometer RWR,33,1.1
S1-ADL3,Accelerometer RWR,363,12.1
S1-ADL3,Accelerometer RUA^,40,1.3333333333333333
S1-ADL3,Accelerometer RUA^,38,1.2666666666666666
S1-ADL3,Accelerometer RUA^,40,1.3333333333333333
S1-ADL3,Accelerometer RUA^,41,1.3666666666666667
S1-ADL3,Accelerometer RUA^,5356,178.53333333333333
S1-ADL3,Accelerometer RUA^,1,0.03333333333333333
S1-ADL3,Accelerometer RUA^,19,0.6333333333333333
S1-ADL3,Accelerometer RUA^,1,0.03333333333333333
S1-ADL3,Accelerometer RUA^,42,1.4
S1-ADL3,Accelerometer RUA^,25974,865.8
S1-ADL3,Accelerometer RUA^,38,1.2666666666666666
S1-ADL3,Accelerometer RUA^,37,1.2333333333333334
S1-ADL3,Accelerometer RUA^,36,1.2
S1-ADL3,Accelerometer RUA^,34,1.1333333333333333
S1-ADL3,Accelerometer RUA^,365,12.166666666666666
S1-ADL3,Accelerometer LUA_,40,1.3333333333333333
S1-ADL3,Accelerometer LUA_,38,1.2666666666666666
S1-ADL3,Accelerometer LUA_,38,1.2666666666666666
S1-ADL3,Accelerometer LUA_,39,1.3
S1-ADL3,Accelerometer LUA_,5465,182.16666666666666
S1-ADL3,Accelerometer LUA_,26066,868.8666666666667
S1-ADL3,Accelerometer LUA_,39,1.3
S1-ADL3,Accelerometer LUA_,37,1.2333333333333334
S1-ADL3,Accelerometer LUA_,36,1.2
S1-ADL3,Accelerometer LUA_,35,1.1666666666666667
S1-ADL3,Accelerometer LUA_,364,12.133333333333333
S1-ADL3,Accelerometer LWR,38,1.2666666666666666
S1-ADL3,Accelerometer LWR,36,1.2
S1-ADL3,Accelerometer LWR,40,1.3333333333333333
S1-ADL3,Accelerometer LWR,40,1.3333333333333333
S1-ADL3,Accelerometer LWR,2793,93.1
S1-ADL3,Accelerometer LWR,2514,83.8
S1-ADL3,Accelerometer LWR,10,0.3333333333333333
S1-ADL3,Accelerometer LWR,18718,623.9333333333333
S1-ADL3,Accelerometer LWR,7296,243.2
S1-ADL3,Accelerometer LWR,37,1.2333333333333334
S1-ADL3,Accelerometer LWR,36,1.2
S1-ADL3,Accelerometer LWR,36,1.2
S1-ADL3,Accelerometer LWR,35,1.1666666666666667
S1-ADL3,Accelerometer LWR,365,12.166666666666666
S1-ADL3,Accelerometer RH,1,0.03333333333333333
S1-ADL4,Accelerometer RKN^,31,1.0333333333333334
S1-ADL4,Accelerometer RKN^,31,1.0333333333333334
S1-ADL4,Accelerometer RKN^,30538,1017.9333333333333
S1-ADL4,Accelerometer HIP,24546,818.2
S1-ADL4,Accelerometer LUA^,37,1.2333333333333334
S1-ADL4,Accelerometer LUA^,36,1.2
S1-ADL4,Accelerometer LUA^,34,1.1333333333333333
S1-ADL4,Accelerometer LUA^,38,1.2666666666666666
S1-ADL4,Accelerometer LUA^,31640,1054.6666666666667
S1-ADL4,Accelerometer LUA^,42,1.4
S1-ADL4,Accelerometer LUA^,37,1.2333333333333334
S1-ADL4,Accelerometer LUA^,40,1.3333333333333333
S1-ADL4,Accelerometer LUA^,39,1.3
S1-ADL4,Accelerometer LUA^,392,13.066666666666666
S1-ADL4,Accelerometer RUA_,39,1.3
S1-ADL4,Accelerometer RUA_,36,1.2
S1-ADL4,Accelerometer RUA_,35,1.1666666666666667
S1-ADL4,Accelerometer RUA_,3705,123.5
S1-ADL4,Accelerometer RUA_,6447,214.9
S1-ADL4,Accelerometer RUA_,4535,151.16666666666666
S1-ADL4,Accelerometer RUA_,10519,350.6333333333333
S1-ADL4,Accelerometer RUA_,3713,123.76666666666667
S1-ADL4,Accelerometer RUA_,454,15.133333333333333
S1-ADL4,Accelerometer RUA_,2201,73.36666666666666
S1-ADL4,Accelerometer RUA_,43,1.4333333333333333
S1-ADL4,Accelerometer RUA_,37,1.2333333333333334
S1-ADL4,Accelerometer RUA_,42,1.4
S1-ADL4,Accelerometer RUA_,39,1.3
S1-ADL4,Accelerometer RUA_,393,13.1
S1-ADL4,Accelerometer LH,36,1.2
S1-ADL4,Accelerometer LH,33,1.1
S1-ADL4,Accelerometer LH,34,1.1333333333333333
S1-ADL4,Accelerometer LH,36,1.2
S1-ADL4,Accelerometer LH,7834,261.1333333333333
S1-ADL4,Accelerometer LH,10883,362.76666666666665
S1-ADL4,Accelerometer LH,2522,84.06666666666666
S1-ADL4,Accelerometer LH,10325,344.1666666666667
S1-ADL4,Accelerometer LH,1,0.03333333333333333
S1-ADL4,Accelerometer RKN_,1468,48.93333333333333
S1-ADL4,Accelerometer RKN_,2927,97.56666666666666
S1-ADL4,Accelerometer RKN_,247,8.233333333333333
S1-ADL4,Accelerometer RKN_,358,11.933333333333334
S1-ADL4,Accelerometer RKN_,415,13.833333333333334
S1-ADL4,Accelerometer RKN_,50,1.6666666666666667
S1-ADL4,Accelerometer RKN_,155,5.166666666666667
S1-ADL4,Accelerometer RKN_,88,2.933333333333333
S1-ADL4,Accelerometer RKN_,262,8.733333333333333
S1-ADL4,Accelerometer RKN_,167,5.566666666666666
S1-ADL4,Accelerometer RKN_,89,2.966666666666667
S1-ADL4,Accelerometer RKN_,545,18.166666666666668
S1-ADL4,Accelerometer RKN_,294,9.8
S1-ADL4,Accelerometer RKN_,83,2.7666666666666666
S1-ADL4,Accelerometer RKN_,83,2.7666666666666666
S1-ADL4,Accelerometer RKN_,50,1.6666666666666667
S1-ADL4,Accelerometer RKN_,51,1.7
S1-ADL4,Accelerometer RKN_,18,0.6
S1-ADL4,Accelerometer RKN_,57,1.9
S1-ADL4,Accelerometer RKN_,88,2.933333333333333
S1-ADL4,Accelerometer RKN_,90,3.0
S1-ADL4,Accelerometer RKN_,55,1.8333333333333333
S1-ADL4,Accelerometer RKN_,15,0.5
S1-ADL4,Accelerometer RKN_,16,0.5333333333333333
S1-ADL4,Accelerometer RKN_,162,5.4
S1-ADL4,Accelerometer RKN_,85,2.8333333333333335
S1-ADL4,Accelerometer RKN_,119,3.966666666666667
S1-ADL4,Accelerometer RKN_,256,8.533333333333333
S1-ADL4,Accelerometer RKN_,48,1.6
S1-ADL4,Accelerometer RKN_,255,8.5
S1-ADL4,Accelerometer RKN_,15,0.5
S1-ADL4,Accelerometer RKN_,127,4.233333333333333
S1-ADL4,Accelerometer RKN_,21,0.7
S1-ADL4,Accelerometer RKN_,442,14.733333333333333
S1-ADL4,Accelerometer RKN_,184,6.133333333333334
S1-ADL4,Accelerometer RKN_,15,0.5
S1-ADL4,Accelerometer RKN_,3115,103.83333333333333
S1-ADL4,Accelerometer RKN_,2970,99.0
S1-ADL4,Accelerometer RKN_,55,1.8333333333333333
S1-ADL4,Accelerometer RKN_,2825,94.16666666666667
S1-ADL4,Accelerometer RKN_,7799,259.96666666666664
S1-ADL4,Accelerometer RKN_,1281,42.7
S1-ADL4,Accelerometer RKN_,16,0.5333333333333333
S1-ADL4,Accelerometer RKN_,418,13.933333333333334
S1-ADL4,Accelerometer RKN_,17,0.5666666666666667
S1-ADL4,Accelerometer RKN_,447,14.9
S1-ADL4,Accelerometer RKN_,78,2.6
S1-ADL4,Accelerometer RKN_,2785,92.83333333333333
S1-ADL4,Accelerometer RWR,38,1.2666666666666666
S1-ADL4,Accelerometer RWR,35,1.1666666666666667
S1-ADL4,Accelerometer RWR,219,7.3
S1-ADL4,Accelerometer RWR,1675,55.833333333333336
S1-ADL4,Accelerometer RWR,100,3.3333333333333335
S1-ADL4,Accelerometer RWR,583,19.433333333333334
S1-ADL4,Accelerometer RWR,748,24.933333333333334
S1-ADL4,Accelerometer RWR,419,13.966666666666667
S1-ADL4,Accelerometer RWR,131,4.366666666666666
S1-ADL4,Accelerometer RWR,533,17.766666666666666
S1-ADL4,Accelerometer RWR,4481,149.36666666666667
S1-ADL4,Accelerometer RWR,10,0.3333333333333333
S1-ADL4,Accelerometer RWR,400,13.333333333333334
S1-ADL4,Accelerometer RWR,4572,152.4
S1-ADL4,Accelerometer RWR,369,12.3
S1-ADL4,Accelerometer RWR,164,5.466666666666667
S1-ADL4,Accelerometer RWR,162,5.4
S1-ADL4,Accelerometer RWR,191,6.366666666666666
S1-ADL4,Accelerometer RWR,624,20.8
S1-ADL4,Accelerometer RWR,1416,47.2
S1-ADL4,Accelerometer RWR,1510,50.333333333333336
S1-ADL4,Accelerometer RWR,253,8.433333333333334
S1-ADL4,Accelerometer RWR,129,4.3
S1-ADL4,Accelerometer RWR,1050,35.0
S1-ADL4,Accelerometer RWR,937,31.233333333333334
S1-ADL4,Accelerometer RWR,3793,126.43333333333334
S1-ADL4,Accelerometer RWR,2861,95.36666666666666
S1-ADL4,Accelerometer RWR,1,0.03333333333333333
S1-ADL4,Accelerometer RWR,621,20.7
S1-ADL4,Accelerometer RWR,10,0.3333333333333333
S1-ADL4,Accelerometer RWR,16,0.5333333333333333
S1-ADL4,Accelerometer RWR,153,5.1
S1-ADL4,Accelerometer RWR,345,11.5
S1-ADL4,Accelerometer RWR,240,8.0
S1-ADL4,Accelerometer RWR,6,0.2
S1-ADL4,Accelerometer RWR,1799,59.96666666666667
S1-ADL4,Accelerometer RWR,1,0.03333333333333333
S1-ADL4,Accelerometer RUA^,38,1.2666666666666666
S1-ADL4,Accelerometer RUA^,37,1.2333333333333334
S1-ADL4,Accelerometer RUA^,36,1.2
S1-ADL4,Accelerometer RUA^,38,1.2666666666666666
S1-ADL4,Accelerometer RUA^,31638,1054.6
S1-ADL4,Accelerometer RUA^,42,1.4
S1-ADL4,Accelerometer RUA^,39,1.3
S1-ADL4,Accelerometer RUA^,40,1.3333333333333333
S1-ADL4,Accelerometer RUA^,39,1.3
S1-ADL4,Accelerometer RUA^,409,13.633333333333333
S1-ADL4,Accelerometer LUA_,37,1.2333333333333334
S1-ADL4,Accelerometer LUA_,36,1.2
S1-ADL4,Accelerometer LUA_,35,1.1666666666666667
S1-ADL4,Accelerometer LUA_,38,1.2666666666666666
S1-ADL4,Accelerometer LUA_,22858,761.9333333333333
S1-ADL4,Accelerometer LUA_,8762,292.06666666666666
S1-ADL4,Accelerometer LUA_,43,1.4333333333333333
S1-ADL4,Accelerometer LUA_,38,1.2666666666666666
S1-ADL4,Accelerometer LUA_,41,1.3666666666666667
S1-ADL4,Accelerometer LUA_,38,1.2666666666666666
S1-ADL4,Accelerometer LUA_,409,13.633333333333333
S1-ADL4,Accelerometer LWR,35,1.1666666666666667
S1-ADL4,Accelerometer LWR,34,1.1333333333333333
S1-ADL4,Accelerometer LWR,38,1.2666666666666666
S1-ADL4,Accelerometer LWR,7836,261.2
S1-ADL4,Accelerometer LWR,23783,792.7666666666667
S1-ADL4,Accelerometer LWR,44,1.4666666666666666
S1-ADL4,Accelerometer LWR,37,1.2333333333333334
S1-ADL4,Accelerometer LWR,39,1.3
S1-ADL4,Accelerometer LWR,40,1.3333333333333333
S1-ADL4,Accelerometer LWR,411,13.7
S1-ADL4,Accelerometer RH,1,0.03333333333333333
S1-ADL5,Accelerometer RKN^,2028,67.6
S1-ADL5,Accelerometer RKN^,304,10.133333333333333
S1-ADL5,Accelerometer RKN^,161,5.366666666666666
S1-ADL5,Accelerometer RKN^,53,1.7666666666666666
S1-ADL5,Accelerometer RKN^,673,22.433333333333334
S1-ADL5,Accelerometer RKN^,265,8.833333333333334
S1-ADL5,Accelerometer RKN^,264,8.8
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,142,4.733333333333333
S1-ADL5,Accelerometer RKN^,11,0.36666666666666664
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,449,14.966666666666667
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,52,1.7333333333333334
S1-ADL5,Accelerometer RKN^,24,0.8
S1-ADL5,Accelerometer RKN^,107,3.566666666666667
S1-ADL5,Accelerometer RKN^,28,0.9333333333333333
S1-ADL5,Accelerometer RKN^,167,5.566666666666666
S1-ADL5,Accelerometer RKN^,28,0.9333333333333333
S1-ADL5,Accelerometer RKN^,12,0.4
S1-ADL5,Accelerometer RKN^,15,0.5
S1-ADL5,Accelerometer RKN^,18,0.6
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,53,1.7666666666666666
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,18,0.6
S1-ADL5,Accelerometer RKN^,53,1.7666666666666666
S1-ADL5,Accelerometer RKN^,3,0.1
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,15,0.5
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,12,0.4
S1-ADL5,Accelerometer RKN^,20,0.6666666666666666
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,12,0.4
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,19,0.6333333333333333
S1-ADL5,Accelerometer RKN^,12,0.4
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,52,1.7333333333333334
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,449,14.966666666666667
S1-ADL5,Accelerometer RKN^,157,5.233333333333333
S1-ADL5,Accelerometer RKN^,23,0.7666666666666667
S1-ADL5,Accelerometer RKN^,22,0.7333333333333333
S1-ADL5,Accelerometer RKN^,225,7.5
S1-ADL5,Accelerometer RKN^,18,0.6
S1-ADL5,Accelerometer RKN^,19,0.6333333333333333
S1-ADL5,Accelerometer RKN^,19,0.6333333333333333
S1-ADL5,Accelerometer RKN^,18,0.6
S1-ADL5,Accelerometer RKN^,19,0.6333333333333333
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,18,0.6
S1-ADL5,Accelerometer RKN^,18,0.6
S1-ADL5,Accelerometer RKN^,18,0.6
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,53,1.7666666666666666
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,13,0.43333333333333335
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,86,2.8666666666666667
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,49,1.6333333333333333
S1-ADL5,Accelerometer RKN^,13,0.43333333333333335
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,15,0.5
S1-ADL5,Accelerometer RKN^,15,0.5
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,22,0.7333333333333333
S1-ADL5,Accelerometer RKN^,222,7.4
S1-ADL5,Accelerometer RKN^,179,5.966666666666667
S1-ADL5,Accelerometer RKN^,3,0.1
S1-ADL5,Accelerometer RKN^,736,24.533333333333335
S1-ADL5,Accelerometer RKN^,5088,169.6
S1-ADL5,Accelerometer RKN^,173,5.766666666666667
S1-ADL5,Accelerometer RKN^,7984,266.1333333333333
S1-ADL5,Accelerometer RKN^,179,5.966666666666667
S1-ADL5,Accelerometer RKN^,714,23.8
S1-ADL5,Accelerometer RKN^,526,17.533333333333335
S1-ADL5,Accelerometer RKN^,505,16.833333333333332
S1-ADL5,Accelerometer RKN^,356,11.866666666666667
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,422,14.066666666666666
S1-ADL5,Accelerometer RKN^,51,1.7
S1-ADL5,Accelerometer RKN^,16,0.5333333333333333
S1-ADL5,Accelerometer RKN^,17,0.5666666666666667
S1-ADL5,Accelerometer RKN^,111,3.7
S1-ADL5,Accelerometer RKN^,349,11.633333333333333
S1-ADL5,Accelerometer RKN^,196,6.533333333333333
S1-ADL5,Accelerometer RKN^,1145,38.166666666666664
S1-ADL5,Accelerometer RKN^,1436,47.86666666666667
S1-ADL5,Accelerometer HIP,14308,476.93333333333334
S1-ADL5,Accelerometer HIP,5354,178.46666666666667
S1-ADL5,Accelerometer LUA^,41,1.3666666666666667
S1-ADL5,Accelerometer LUA^,37,1.2333333333333334
S1-ADL5,Accelerometer LUA^,38,1.2666666666666666
S1-ADL5,Accelerometer LUA^,38,1.2666666666666666
S1-ADL5,Accelerometer LUA^,28929,964.3
S1-ADL5,Accelerometer LUA^,44,1.4666666666666666
S1-ADL5,Accelerometer LUA^,41,1.3666666666666667
S1-ADL5,Accelerometer LUA^,37,1.2333333333333334
S1-ADL5,Accelerometer LUA^,41,1.3666666666666667
S1-ADL5,Accelerometer LUA^,456,15.2
S1-ADL5,Accelerometer RUA_,42,1.4
S1-ADL5,Accelerometer RUA_,37,1.2333333333333334
S1-ADL5,Accelerometer RUA_,41,1.3666666666666667
S1-ADL5,Accelerometer RUA_,37,1.2333333333333334
S1-ADL5,Accelerometer RUA_,3508,116.93333333333334
S1-ADL5,Accelerometer RUA_,554,18.466666666666665
S1-ADL5,Accelerometer RUA_,6438,214.6
S1-ADL5,Accelerometer RUA_,11610,387.0
S1-ADL5,Accelerometer RUA_,1276,42.53333333333333
S1-ADL5,Accelerometer RUA_,5443,181.43333333333334
S1-ADL5,Accelerometer RUA_,44,1.4666666666666666
S1-ADL5,Accelerometer RUA_,43,1.4333333333333333
S1-ADL5,Accelerometer RUA_,37,1.2333333333333334
S1-ADL5,Accelerometer RUA_,40,1.3333333333333333
S1-ADL5,Accelerometer RUA_,457,15.233333333333333
S1-ADL5,Accelerometer LH,41,1.3666666666666667
S1-ADL5,Accelerometer LH,38,1.2666666666666666
S1-ADL5,Accelerometer LH,39,1.3
S1-ADL5,Accelerometer LH,457,15.233333333333333
S1-ADL5,Accelerometer RKN_,926,30.866666666666667
S1-ADL5,Accelerometer RKN_,208,6.933333333333334
S1-ADL5,Accelerometer RKN_,338,11.266666666666667
S1-ADL5,Accelerometer RKN_,132,4.4
S1-ADL5,Accelerometer RKN_,476,15.866666666666667
S1-ADL5,Accelerometer RKN_,51,1.7
S1-ADL5,Accelerometer RKN_,811,27.033333333333335
S1-ADL5,Accelerometer RKN_,413,13.766666666666667
S1-ADL5,Accelerometer RKN_,361,12.033333333333333
S1-ADL5,Accelerometer RKN_,67,2.2333333333333334
S1-ADL5,Accelerometer RKN_,22,0.7333333333333333
S1-ADL5,Accelerometer RKN_,20,0.6666666666666666
S1-ADL5,Accelerometer RKN_,60,2.0
S1-ADL5,Accelerometer RKN_,957,31.9
S1-ADL5,Accelerometer RKN_,86,2.8666666666666667
S1-ADL5,Accelerometer RKN_,49,1.6333333333333333
S1-ADL5,Accelerometer RKN_,125,4.166666666666667
S1-ADL5,Accelerometer RKN_,264,8.8
S1-ADL5,Accelerometer RKN_,975,32.5
S1-ADL5,Accelerometer RKN_,5024,167.46666666666667
S1-ADL5,Accelerometer RKN_,14,0.4666666666666667
S1-ADL5,Accelerometer RKN_,16,0.5333333333333333
S1-ADL5,Accelerometer RKN_,2978,99.26666666666667
S1-ADL5,Accelerometer RKN_,4566,152.2
S1-ADL5,Accelerometer RKN_,755,25.166666666666668
S1-ADL5,Accelerometer RKN_,751,25.033333333333335
S1-ADL5,Accelerometer RKN_,16,0.5333333333333333
S1-ADL5,Accelerometer RKN_,489,16.3
S1-ADL5,Accelerometer RKN_,1637,54.56666666666667
S1-ADL5,Accelerometer RKN_,781,26.033333333333335
S1-ADL5,Accelerometer RKN_,931,31.033333333333335
S1-ADL5,Accelerometer RKN_,10,0.3333333333333333
S1-ADL5,Accelerometer RKN_,1411,47.03333333333333
S1-ADL5,Accelerometer RWR,41,1.3666666666666667
S1-ADL5,Accelerometer RWR,36,1.2
S1-ADL5,Accelerometer RWR,40,1.3333333333333333
S1-ADL5,Accelerometer RWR,38,1.2666666666666666
S1-ADL5,Accelerometer RWR,2432,81.06666666666666
S1-ADL5,Accelerometer RWR,252,8.4
S1-ADL5,Accelerometer RWR,941,31.366666666666667
S1-ADL5,Accelerometer RWR,66,2.2
S1-ADL5,Accelerometer RWR,19,0.6333333333333333
S1-ADL5,Accelerometer RWR,233,7.766666666666667
S1-ADL5,Accelerometer RWR,287,9.566666666666666
S1-ADL5,Accelerometer RWR,319,10.633333333333333
S1-ADL5,Accelerometer RWR,89,2.966666666666667
S1-ADL5,Accelerometer RWR,4292,143.06666666666666
S1-ADL5,Accelerometer RWR,4746,158.2
S1-ADL5,Accelerometer RWR,192,6.4
S1-ADL5,Accelerometer RWR,178,5.933333333333334
S1-ADL5,Accelerometer RWR,829,27.633333333333333
S1-ADL5,Accelerometer RWR,70,2.3333333333333335
S1-ADL5,Accelerometer RWR,1813,60.43333333333333
S1-ADL5,Accelerometer RWR,4515,150.5
S1-ADL5,Accelerometer RWR,343,11.433333333333334
S1-ADL5,Accelerometer RWR,186,6.2
S1-ADL5,Accelerometer RWR,188,6.266666666666667
S1-ADL5,Accelerometer RWR,909,30.3
S1-ADL5,Accelerometer RWR,138,4.6
S1-ADL5,Accelerometer RWR,642,21.4
S1-ADL5,Accelerometer RWR,11,0.36666666666666664
S1-ADL5,Accelerometer RWR,13,0.43333333333333335
S1-ADL5,Accelerometer RWR,62,2.066666666666667
S1-ADL5,Accelerometer RWR,592,19.733333333333334
S1-ADL5,Accelerometer RWR,937,31.233333333333334
S1-ADL5,Accelerometer RWR,144,4.8
S1-ADL5,Accelerometer RWR,54,1.8
S1-ADL5,Accelerometer RWR,258,8.6
S1-ADL5,Accelerometer RWR,321,10.7
S1-ADL5,Accelerometer RWR,160,5.333333333333333
S1-ADL5,Accelerometer RWR,19,0.6333333333333333
S1-ADL5,Accelerometer RWR,16,0.5333333333333333
S1-ADL5,Accelerometer RWR,1948,64.93333333333334
S1-ADL5,Accelerometer RWR,42,1.4
S1-ADL5,Accelerometer RWR,41,1.3666666666666667
S1-ADL5,Accelerometer RWR,36,1.2
S1-ADL5,Accelerometer RWR,39,1.3
S1-ADL5,Accelerometer RWR,457,15.233333333333333
S1-ADL5,Accelerometer RUA^,42,1.4
S1-ADL5,Accelerometer RUA^,97,3.2333333333333334
S1-ADL5,Accelerometer RUA^,37,1.2333333333333334
S1-ADL5,Accelerometer RUA^,5195,173.16666666666666
S1-ADL5,Accelerometer RUA^,23703,790.1
S1-ADL5,Accelerometer RUA^,43,1.4333333333333333
S1-ADL5,Accelerometer RUA^,42,1.4
S1-ADL5,Accelerometer RUA^,37,1.2333333333333334
S1-ADL5,Accelerometer RUA^,41,1.3666666666666667
S1-ADL5,Accelerometer RUA^,459,15.3
S1-ADL5,Accelerometer LUA_,98,3.2666666666666666
S1-ADL5,Accelerometer LUA_,40,1.3333333333333333
S1-ADL5,Accelerometer LUA_,38,1.2666666666666666
S1-ADL5,Accelerometer LUA_,27713,923.7666666666667
S1-ADL5,Accelerometer LUA_,407,13.566666666666666
S1-ADL5,Accelerometer LUA_,106,3.533333333333333
S1-ADL5,Accelerometer LUA_,37,1.2333333333333334
S1-ADL5,Accelerometer LUA_,40,1.3333333333333333
S1-ADL5,Accelerometer LUA_,459,15.3
S1-ADL5,Accelerometer LWR,40,1.3333333333333333
S1-ADL5,Accelerometer LWR,38,1.2666666666666666
S1-ADL5,Accelerometer LWR,39,1.3
S1-ADL5,Accelerometer LWR,38,1.2666666666666666
S1-ADL5,Accelerometer LWR,18672,622.4
S1-ADL5,Accelerometer LWR,10239,341.3
S1-ADL5,Accelerometer LWR,43,1.4333333333333333
S1-ADL5,Accelerometer LWR,41,1.3666666666666667
S1-ADL5,Accelerometer LWR,37,1.2333333333333334
S1-ADL5,Accelerometer LWR,41,1.3666666666666667
S1-ADL5,Accelerometer LWR,461,15.366666666666667
S1-ADL5,Accelerometer RH,1,0.03333333333333333
S1-Drill,Accelerometer RKN^,31,1.0333333333333334
S1-Drill,Accelerometer RKN^,344,11.466666666666667
S1-Drill,Accelerometer RKN^,71,2.3666666666666667
S1-Drill,Accelerometer RKN^,12,0.4
S1-Drill,Accelerometer RKN^,1953,65.1
S1-Drill,Accelerometer RKN^,497,16.566666666666666
S1-Drill,Accelerometer RKN^,754,25.133333333333333
S1-Drill,Accelerometer RKN^,1500,50.0
S1-Drill,Accelerometer RKN^,2,0.06666666666666667
S1-Drill,Accelerometer RKN^,1735,57.833333333333336
S1-Drill,Accelerometer RKN^,606,20.2
S1-Drill,Accelerometer RKN^,180,6.0
S1-Drill,Accelerometer RKN^,1061,35.36666666666667
S1-Drill,Accelerometer RKN^,2364,78.8
S1-Drill,Accelerometer RKN^,15,0.5
S1-Drill,Accelerometer RKN^,988,32.93333333333333
S1-Drill,Accelerometer RKN^,918,30.6
S1-Drill,Accelerometer RKN^,316,10.533333333333333
S1-Drill,Accelerometer RKN^,202,6.733333333333333
S1-Drill,Accelerometer RKN^,19,0.6333333333333333
S1-Drill,Accelerometer RKN^,135,4.5
S1-Drill,Accelerometer RKN^,1798,59.93333333333333
S1-Drill,Accelerometer RKN^,203,6.766666666666667
S1-Drill,Accelerometer RKN^,32,1.0666666666666667
S1-Drill,Accelerometer RKN^,31,1.0333333333333334
S1-Drill,Accelerometer RKN^,228,7.6
S1-Drill,Accelerometer RKN^,1956,65.2
S1-Drill,Accelerometer RKN^,308,10.266666666666667
S1-Drill,Accelerometer RKN^,258,8.6
S1-Drill,Accelerometer RKN^,13,0.43333333333333335
S1-Drill,Accelerometer RKN^,2521,84.03333333333333
S1-Drill,Accelerometer RKN^,2213,73.76666666666667
S1-Drill,Accelerometer RKN^,586,19.533333333333335
S1-Drill,Accelerometer RKN^,16,0.5333333333333333
S1-Drill,Accelerometer RKN^,153,5.1
S1-Drill,Accelerometer RKN^,1712,57.06666666666667
S1-Drill,Accelerometer RKN^,15,0.5
