subject,imu,run_samples,run_s
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,chest,21,0.21
subject101,chest,1,0.01
subject101,chest,38,0.38
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,7,0.07
subject101,chest,26,0.26
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,5,0.05
subject101,chest,1,0.01
subject101,chest,17,0.17
subject101,chest,4,0.04
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,4,0.04
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,14,0.14
subject101,chest,5,0.05
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,2,0.02
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,1,0.01
subject101,chest,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,24,0.24
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,13,0.13
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,11,0.11
subject101,ankle,7,0.07
subject101,ankle,2,0.02
subject101,ankle,3,0.03
subject101,ankle,2,0.02
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,11,0.11
subject101,ankle,8,0.08
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,2,0.02
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,7,0.07
subject101,ankle,2,0.02
subject101,ankle,3,0.03
subject101,ankle,5,0.05
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,5,0.05
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,10,0.1
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,5,0.05
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,14,0.14
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,4,0.04
subject101,ankle,4,0.04
subject101,ankle,2,0.02
subject101,ankle,4,0.04
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,4,0.04
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,5,0.05
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,4,0.04
subject101,ankle,6,0.06
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,10,0.1
subject101,ankle,2,0.02
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,4,0.04
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,4,0.04
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,2,0.02
subject101,ankle,3,0.03
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,4,0.04
subject101,ankle,3,0.03
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,4,0.04
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,3,0.03
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,1,0.01
subject101,ankle,2,0.02
subject101,ankle,1,0.01
