subject,session,device,kind,run_samples,run_s,boundary
S1,S1-ADL2,InertialMeasurementUnit RLA,InertialMeasurementUnit,332,11.066666666666666,True
S1,S1-ADL2,InertialMeasurementUnit LUA,InertialMeasurementUnit,332,11.066666666666666,True
S1,S1-ADL2,InertialMeasurementUnit LLA,InertialMeasurementUnit,332,11.066666666666666,True
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,25,0.8333333333333334,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,23,0.7666666666666667,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,24,0.8,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,23,0.7666666666666667,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,275,9.166666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,24,0.8,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,23,0.7666666666666667,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,54,1.8,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,24,0.8,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,34,1.1333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,35,1.1666666666666667,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,24,0.8,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,24,0.8,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,23,0.7666666666666667,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,23,0.7666666666666667,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,24,0.8,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,34,1.1333333333333333,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN^,Accelerometer,803,26.766666666666666,True
S1,S1-ADL3,Accelerometer HIP,Accelerometer,191,6.366666666666666,False
S1,S1-ADL3,Accelerometer HIP,Accelerometer,800,26.666666666666668,True
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,108,3.6,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA^,Accelerometer,801,26.7,True
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,244,8.133333333333333,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA_,Accelerometer,797,26.566666666666666,True
S1,S1-ADL3,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,22,0.7333333333333333,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,22,0.7333333333333333,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,219,7.3,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,24,0.8,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,23,0.7666666666666667,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,23,0.7666666666666667,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LH,Accelerometer,800,26.666666666666668,True
S1,S1-ADL3,Accelerometer BACK,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer BACK,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer BACK,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer BACK,Accelerometer,32,1.0666666666666667,False
S1,S1-ADL3,Accelerometer BACK,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer BACK,Accelerometer,798,26.6,True
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,261,8.7,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,22,0.7333333333333333,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,32,1.0666666666666667,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,23,0.7666666666666667,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RKN_,Accelerometer,797,26.566666666666666,True
S1,S1-ADL3,Accelerometer RWR,Accelerometer,24,0.8,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,22,0.7333333333333333,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,22,0.7333333333333333,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,24,0.8,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,247,8.233333333333333,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,36,1.2,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,23,0.7666666666666667,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,24,0.8,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,22,0.7333333333333333,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,22,0.7333333333333333,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RWR,Accelerometer,794,26.466666666666665,True
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,79,2.6333333333333333,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer RUA^,Accelerometer,793,26.433333333333334,True
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LUA_,Accelerometer,795,26.5,True
S1,S1-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,159,5.3,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,21,0.7,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL3,Accelerometer LWR,Accelerometer,794,26.466666666666665,True
S1,S1-ADL3,Accelerometer RH,Accelerometer,32480,1082.6666666666667,True
S1,S1-ADL3,Accelerometer RH,Accelerometer,792,26.4,True
S1,S1-ADL3,InertialMeasurementUnit BACK,InertialMeasurementUnit,773,25.766666666666666,True
S1,S1-ADL3,InertialMeasurementUnit RUA,InertialMeasurementUnit,773,25.766666666666666,True
S1,S1-ADL3,InertialMeasurementUnit RLA,InertialMeasurementUnit,773,25.766666666666666,True
S1,S1-ADL3,InertialMeasurementUnit LUA,InertialMeasurementUnit,773,25.766666666666666,True
S1,S1-ADL3,InertialMeasurementUnit LLA,InertialMeasurementUnit,773,25.766666666666666,True
S1,S1-ADL4,Accelerometer RKN^,Accelerometer,161,5.366666666666666,False
S1,S1-ADL4,Accelerometer RKN^,Accelerometer,49,1.6333333333333333,False
S1,S1-ADL4,Accelerometer RKN^,Accelerometer,193,6.433333333333334,False
S1,S1-ADL4,Accelerometer RKN^,Accelerometer,302,10.066666666666666,True
S1,S1-ADL4,Accelerometer HIP,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL4,Accelerometer HIP,Accelerometer,295,9.833333333333334,True
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,21,0.7,False
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,21,0.7,False
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,21,0.7,False
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,21,0.7,False
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,21,0.7,False
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,21,0.7,False
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer LUA^,Accelerometer,295,9.833333333333334,True
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,21,0.7,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer RUA_,Accelerometer,295,9.833333333333334,True
S1,S1-ADL4,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
S1,S1-ADL4,Accelerometer LH,Accelerometer,24,0.8,False
S1,S1-ADL4,Accelerometer LH,Accelerometer,22,0.7333333333333333,False
S1,S1-ADL4,Accelerometer LH,Accelerometer,20,0.6666666666666666,False
