series,run_s,ccdf
PAMAP2 IMU (100 Hz),0.01,0.9740798620466671
PAMAP2 IMU (100 Hz),0.01,0.974025974025974
PAMAP2 IMU (100 Hz),0.01,0.9739720860052811
PAMAP2 IMU (100 Hz),0.01,0.973918197984588
PAMAP2 IMU (100 Hz),0.01,0.9738643099638951
PAMAP2 IMU (100 Hz),0.01,0.973810421943202
PAMAP2 IMU (100 Hz),0.01,0.973756533922509
PAMAP2 IMU (100 Hz),0.01,0.973702645901816
PAMAP2 IMU (100 Hz),0.01,0.973648757881123
PAMAP2 IMU (100 Hz),0.01,0.97359486986043
PAMAP2 IMU (100 Hz),0.01,0.973540981839737
PAMAP2 IMU (100 Hz),0.01,0.9734870938190441
PAMAP2 IMU (100 Hz),0.01,0.973433205798351
PAMAP2 IMU (100 Hz),0.01,0.9733793177776581
PAMAP2 IMU (100 Hz),0.01,0.973325429756965
PAMAP2 IMU (100 Hz),0.01,0.9732715417362721
PAMAP2 IMU (100 Hz),0.01,0.973217653715579
PAMAP2 IMU (100 Hz),0.01,0.973163765694886
PAMAP2 IMU (100 Hz),0.01,0.973109877674193
PAMAP2 IMU (100 Hz),0.01,0.9730559896535
PAMAP2 IMU (100 Hz),0.01,0.973002101632807
PAMAP2 IMU (100 Hz),0.01,0.972948213612114
PAMAP2 IMU (100 Hz),0.01,0.9728943255914211
PAMAP2 IMU (100 Hz),0.01,0.972840437570728
PAMAP2 IMU (100 Hz),0.01,0.9727865495500351
PAMAP2 IMU (100 Hz),0.01,0.972732661529342
PAMAP2 IMU (100 Hz),0.01,0.9726787735086491
PAMAP2 IMU (100 Hz),0.01,0.972624885487956
PAMAP2 IMU (100 Hz),0.01,0.972570997467263
PAMAP2 IMU (100 Hz),0.01,0.97251710944657
PAMAP2 IMU (100 Hz),0.01,0.972463221425877
PAMAP2 IMU (100 Hz),0.01,0.972409333405184
PAMAP2 IMU (100 Hz),0.01,0.972355445384491
PAMAP2 IMU (100 Hz),0.01,0.972301557363798
PAMAP2 IMU (100 Hz),0.01,0.972247669343105
PAMAP2 IMU (100 Hz),0.01,0.9721937813224121
PAMAP2 IMU (100 Hz),0.01,0.972139893301719
PAMAP2 IMU (100 Hz),0.01,0.9720860052810261
PAMAP2 IMU (100 Hz),0.01,0.972032117260333
PAMAP2 IMU (100 Hz),0.01,0.9719782292396401
PAMAP2 IMU (100 Hz),0.01,0.971924341218947
PAMAP2 IMU (100 Hz),0.01,0.971870453198254
PAMAP2 IMU (100 Hz),0.01,0.971816565177561
PAMAP2 IMU (100 Hz),0.01,0.971762677156868
PAMAP2 IMU (100 Hz),0.01,0.971708789136175
PAMAP2 IMU (100 Hz),0.01,0.971654901115482
PAMAP2 IMU (100 Hz),0.01,0.9716010130947891
PAMAP2 IMU (100 Hz),0.01,0.971547125074096
PAMAP2 IMU (100 Hz),0.01,0.9714932370534031
PAMAP2 IMU (100 Hz),0.01,0.97143934903271
PAMAP2 IMU (100 Hz),0.01,0.9713854610120171
PAMAP2 IMU (100 Hz),0.01,0.971331572991324
PAMAP2 IMU (100 Hz),0.01,0.971277684970631
PAMAP2 IMU (100 Hz),0.01,0.971223796949938
PAMAP2 IMU (100 Hz),0.01,0.971169908929245
PAMAP2 IMU (100 Hz),0.01,0.971116020908552
PAMAP2 IMU (100 Hz),0.01,0.971062132887859
PAMAP2 IMU (100 Hz),0.01,0.9710082448671661
PAMAP2 IMU (100 Hz),0.01,0.970954356846473
PAMAP2 IMU (100 Hz),0.01,0.9709004688257801
PAMAP2 IMU (100 Hz),0.01,0.970846580805087
PAMAP2 IMU (100 Hz),0.01,0.9707926927843941
PAMAP2 IMU (100 Hz),0.01,0.970738804763701
PAMAP2 IMU (100 Hz),0.01,0.970684916743008
PAMAP2 IMU (100 Hz),0.01,0.970631028722315
PAMAP2 IMU (100 Hz),0.01,0.970577140701622
PAMAP2 IMU (100 Hz),0.01,0.970523252680929
PAMAP2 IMU (100 Hz),0.01,0.970469364660236
PAMAP2 IMU (100 Hz),0.01,0.970415476639543
PAMAP2 IMU (100 Hz),0.01,0.97036158861885
PAMAP2 IMU (100 Hz),0.01,0.9703077005981571
PAMAP2 IMU (100 Hz),0.01,0.970253812577464
PAMAP2 IMU (100 Hz),0.01,0.9701999245567711
PAMAP2 IMU (100 Hz),0.01,0.970146036536078
PAMAP2 IMU (100 Hz),0.01,0.970092148515385
PAMAP2 IMU (100 Hz),0.01,0.970038260494692
PAMAP2 IMU (100 Hz),0.01,0.969984372473999
PAMAP2 IMU (100 Hz),0.01,0.969930484453306
PAMAP2 IMU (100 Hz),0.01,0.969876596432613
PAMAP2 IMU (100 Hz),0.01,0.96982270841192
PAMAP2 IMU (100 Hz),0.01,0.969768820391227
PAMAP2 IMU (100 Hz),0.01,0.9697149323705341
PAMAP2 IMU (100 Hz),0.01,0.969661044349841
PAMAP2 IMU (100 Hz),0.01,0.9696071563291481
PAMAP2 IMU (100 Hz),0.01,0.969553268308455
PAMAP2 IMU (100 Hz),0.01,0.9694993802877621
PAMAP2 IMU (100 Hz),0.01,0.969445492267069
PAMAP2 IMU (100 Hz),0.01,0.969391604246376
PAMAP2 IMU (100 Hz),0.01,0.969337716225683
PAMAP2 IMU (100 Hz),0.01,0.96928382820499
PAMAP2 IMU (100 Hz),0.01,0.969229940184297
PAMAP2 IMU (100 Hz),0.01,0.969176052163604
PAMAP2 IMU (100 Hz),0.01,0.9691221641429111
PAMAP2 IMU (100 Hz),0.01,0.969068276122218
PAMAP2 IMU (100 Hz),0.01,0.9690143881015251
PAMAP2 IMU (100 Hz),0.01,0.968960500080832
PAMAP2 IMU (100 Hz),0.01,0.9689066120601391
PAMAP2 IMU (100 Hz),0.01,0.968852724039446
PAMAP2 IMU (100 Hz),0.01,0.968798836018753
PAMAP2 IMU (100 Hz),0.01,0.96874494799806
PAMAP2 IMU (100 Hz),0.01,0.968691059977367
PAMAP2 IMU (100 Hz),0.01,0.968637171956674
PAMAP2 IMU (100 Hz),0.01,0.968583283935981
PAMAP2 IMU (100 Hz),0.01,0.9685293959152881
PAMAP2 IMU (100 Hz),0.01,0.968475507894595
PAMAP2 IMU (100 Hz),0.01,0.9684216198739021
PAMAP2 IMU (100 Hz),0.01,0.968367731853209
PAMAP2 IMU (100 Hz),0.01,0.9683138438325161
PAMAP2 IMU (100 Hz),0.01,0.968259955811823
PAMAP2 IMU (100 Hz),0.01,0.96820606779113
PAMAP2 IMU (100 Hz),0.01,0.968152179770437
PAMAP2 IMU (100 Hz),0.01,0.968098291749744
PAMAP2 IMU (100 Hz),0.01,0.968044403729051
PAMAP2 IMU (100 Hz),0.01,0.967990515708358
PAMAP2 IMU (100 Hz),0.01,0.9679366276876651
PAMAP2 IMU (100 Hz),0.01,0.967882739666972
PAMAP2 IMU (100 Hz),0.01,0.9678288516462791
PAMAP2 IMU (100 Hz),0.01,0.967774963625586
PAMAP2 IMU (100 Hz),0.01,0.9677210756048931
PAMAP2 IMU (100 Hz),0.01,0.9676671875842
PAMAP2 IMU (100 Hz),0.01,0.9676132995635071
PAMAP2 IMU (100 Hz),0.01,0.967559411542814
PAMAP2 IMU (100 Hz),0.01,0.967505523522121
PAMAP2 IMU (100 Hz),0.01,0.967451635501428
PAMAP2 IMU (100 Hz),0.01,0.967397747480735
PAMAP2 IMU (100 Hz),0.01,0.9673438594600421
PAMAP2 IMU (100 Hz),0.01,0.967289971439349
PAMAP2 IMU (100 Hz),0.01,0.9672360834186561
PAMAP2 IMU (100 Hz),0.01,0.967182195397963
PAMAP2 IMU (100 Hz),0.01,0.9671283073772701
PAMAP2 IMU (100 Hz),0.01,0.967074419356577
PAMAP2 IMU (100 Hz),0.01,0.9670205313358841
PAMAP2 IMU (100 Hz),0.01,0.966966643315191
PAMAP2 IMU (100 Hz),0.01,0.966912755294498
PAMAP2 IMU (100 Hz),0.01,0.966858867273805
PAMAP2 IMU (100 Hz),0.01,0.966804979253112
PAMAP2 IMU (100 Hz),0.01,0.9667510912324191
PAMAP2 IMU (100 Hz),0.01,0.966697203211726
PAMAP2 IMU (100 Hz),0.01,0.9666433151910331
PAMAP2 IMU (100 Hz),0.01,0.96658942717034
PAMAP2 IMU (100 Hz),0.01,0.9665355391496471
PAMAP2 IMU (100 Hz),0.01,0.966481651128954
PAMAP2 IMU (100 Hz),0.01,0.9664277631082611
PAMAP2 IMU (100 Hz),0.01,0.966373875087568
PAMAP2 IMU (100 Hz),0.01,0.966319987066875
PAMAP2 IMU (100 Hz),0.01,0.966266099046182
PAMAP2 IMU (100 Hz),0.01,0.966212211025489
PAMAP2 IMU (100 Hz),0.01,0.966158323004796
PAMAP2 IMU (100 Hz),0.01,0.966104434984103
PAMAP2 IMU (100 Hz),0.01,0.9660505469634101
PAMAP2 IMU (100 Hz),0.01,0.965996658942717
PAMAP2 IMU (100 Hz),0.01,0.9659427709220241
PAMAP2 IMU (100 Hz),0.01,0.965888882901331
PAMAP2 IMU (100 Hz),0.01,0.9658349948806381
PAMAP2 IMU (100 Hz),0.01,0.965781106859945
PAMAP2 IMU (100 Hz),0.01,0.965727218839252
PAMAP2 IMU (100 Hz),0.01,0.965673330818559
PAMAP2 IMU (100 Hz),0.01,0.965619442797866
PAMAP2 IMU (100 Hz),0.01,0.965565554777173
PAMAP2 IMU (100 Hz),0.01,0.96551166675648
PAMAP2 IMU (100 Hz),0.01,0.965457778735787
PAMAP2 IMU (100 Hz),0.01,0.965403890715094
PAMAP2 IMU (100 Hz),0.01,0.9653500026944011
PAMAP2 IMU (100 Hz),0.01,0.965296114673708
PAMAP2 IMU (100 Hz),0.01,0.9652422266530151
PAMAP2 IMU (100 Hz),0.01,0.965188338632322
PAMAP2 IMU (100 Hz),0.01,0.9651344506116291
PAMAP2 IMU (100 Hz),0.01,0.965080562590936
PAMAP2 IMU (100 Hz),0.01,0.965026674570243
PAMAP2 IMU (100 Hz),0.01,0.96497278654955
PAMAP2 IMU (100 Hz),0.01,0.964918898528857
PAMAP2 IMU (100 Hz),0.01,0.964865010508164
PAMAP2 IMU (100 Hz),0.01,0.964811122487471
PAMAP2 IMU (100 Hz),0.01,0.9647572344667781
PAMAP2 IMU (100 Hz),0.01,0.964703346446085
PAMAP2 IMU (100 Hz),0.01,0.9646494584253921
PAMAP2 IMU (100 Hz),0.01,0.964595570404699
PAMAP2 IMU (100 Hz),0.01,0.9645416823840061
PAMAP2 IMU (100 Hz),0.01,0.964487794363313
PAMAP2 IMU (100 Hz),0.01,0.96443390634262
PAMAP2 IMU (100 Hz),0.01,0.964380018321927
PAMAP2 IMU (100 Hz),0.01,0.964326130301234
PAMAP2 IMU (100 Hz),0.01,0.964272242280541
PAMAP2 IMU (100 Hz),0.01,0.964218354259848
PAMAP2 IMU (100 Hz),0.01,0.9641644662391551
PAMAP2 IMU (100 Hz),0.01,0.964110578218462
PAMAP2 IMU (100 Hz),0.01,0.9640566901977691
PAMAP2 IMU (100 Hz),0.01,0.964002802177076
PAMAP2 IMU (100 Hz),0.01,0.9639489141563831
PAMAP2 IMU (100 Hz),0.01,0.96389502613569
PAMAP2 IMU (100 Hz),0.01,0.963841138114997
PAMAP2 IMU (100 Hz),0.01,0.963787250094304
PAMAP2 IMU (100 Hz),0.01,0.963733362073611
PAMAP2 IMU (100 Hz),0.01,0.963679474052918
PAMAP2 IMU (100 Hz),0.01,0.963625586032225
PAMAP2 IMU (100 Hz),0.01,0.9635716980115321
PAMAP2 IMU (100 Hz),0.01,0.963517809990839
PAMAP2 IMU (100 Hz),0.01,0.9634639219701461
PAMAP2 IMU (100 Hz),0.01,0.963410033949453
PAMAP2 IMU (100 Hz),0.01,0.9633561459287601
PAMAP2 IMU (100 Hz),0.01,0.963302257908067
PAMAP2 IMU (100 Hz),0.01,0.9632483698873741
PAMAP2 IMU (100 Hz),0.01,0.963194481866681
PAMAP2 IMU (100 Hz),0.01,0.963140593845988
PAMAP2 IMU (100 Hz),0.01,0.963086705825295
PAMAP2 IMU (100 Hz),0.01,0.963032817804602
PAMAP2 IMU (100 Hz),0.01,0.9629789297839091
PAMAP2 IMU (100 Hz),0.01,0.962925041763216
PAMAP2 IMU (100 Hz),0.01,0.9628711537425231
PAMAP2 IMU (100 Hz),0.01,0.96281726572183
PAMAP2 IMU (100 Hz),0.01,0.9627633777011371
PAMAP2 IMU (100 Hz),0.01,0.962709489680444
PAMAP2 IMU (100 Hz),0.01,0.9626556016597511
PAMAP2 IMU (100 Hz),0.01,0.962601713639058
PAMAP2 IMU (100 Hz),0.01,0.962547825618365
PAMAP2 IMU (100 Hz),0.01,0.962493937597672
PAMAP2 IMU (100 Hz),0.01,0.962440049576979
PAMAP2 IMU (100 Hz),0.01,0.9623861615562861
PAMAP2 IMU (100 Hz),0.01,0.962332273535593
PAMAP2 IMU (100 Hz),0.01,0.9622783855149001
PAMAP2 IMU (100 Hz),0.01,0.962224497494207
PAMAP2 IMU (100 Hz),0.01,0.9621706094735141
PAMAP2 IMU (100 Hz),0.01,0.962116721452821
PAMAP2 IMU (100 Hz),0.01,0.9620628334321281
PAMAP2 IMU (100 Hz),0.01,0.962008945411435
PAMAP2 IMU (100 Hz),0.01,0.961955057390742
PAMAP2 IMU (100 Hz),0.01,0.961901169370049
PAMAP2 IMU (100 Hz),0.01,0.961847281349356
PAMAP2 IMU (100 Hz),0.01,0.9617933933286631
PAMAP2 IMU (100 Hz),0.01,0.96173950530797
PAMAP2 IMU (100 Hz),0.01,0.9616856172872771
PAMAP2 IMU (100 Hz),0.01,0.961631729266584
PAMAP2 IMU (100 Hz),0.01,0.9615778412458911
PAMAP2 IMU (100 Hz),0.01,0.961523953225198
PAMAP2 IMU (100 Hz),0.01,0.9614700652045051
PAMAP2 IMU (100 Hz),0.01,0.961416177183812
PAMAP2 IMU (100 Hz),0.01,0.961362289163119
PAMAP2 IMU (100 Hz),0.01,0.961308401142426
PAMAP2 IMU (100 Hz),0.01,0.961254513121733
PAMAP2 IMU (100 Hz),0.01,0.9612006251010401
PAMAP2 IMU (100 Hz),0.01,0.961146737080347
PAMAP2 IMU (100 Hz),0.01,0.9610928490596541
PAMAP2 IMU (100 Hz),0.01,0.961038961038961
PAMAP2 IMU (100 Hz),0.01,0.9609850730182681
PAMAP2 IMU (100 Hz),0.01,0.960931184997575
PAMAP2 IMU (100 Hz),0.01,0.9608772969768821
PAMAP2 IMU (100 Hz),0.01,0.960823408956189
PAMAP2 IMU (100 Hz),0.01,0.9607695209354961
PAMAP2 IMU (100 Hz),0.01,0.960715632914803
PAMAP2 IMU (100 Hz),0.01,0.96066174489411
PAMAP2 IMU (100 Hz),0.01,0.960607856873417
PAMAP2 IMU (100 Hz),0.01,0.960553968852724
PAMAP2 IMU (100 Hz),0.01,0.9605000808320311
PAMAP2 IMU (100 Hz),0.01,0.960446192811338
PAMAP2 IMU (100 Hz),0.01,0.9603923047906451
PAMAP2 IMU (100 Hz),0.01,0.960338416769952
PAMAP2 IMU (100 Hz),0.01,0.9602845287492591
PAMAP2 IMU (100 Hz),0.01,0.960230640728566
PAMAP2 IMU (100 Hz),0.01,0.9601767527078731
PAMAP2 IMU (100 Hz),0.01,0.96012286468718
PAMAP2 IMU (100 Hz),0.01,0.960068976666487
PAMAP2 IMU (100 Hz),0.01,0.960015088645794
PAMAP2 IMU (100 Hz),0.01,0.959961200625101
PAMAP2 IMU (100 Hz),0.01,0.9599073126044081
PAMAP2 IMU (100 Hz),0.01,0.959853424583715
PAMAP2 IMU (100 Hz),0.01,0.9597995365630221
PAMAP2 IMU (100 Hz),0.01,0.959745648542329
PAMAP2 IMU (100 Hz),0.01,0.9596917605216361
PAMAP2 IMU (100 Hz),0.01,0.959637872500943
PAMAP2 IMU (100 Hz),0.01,0.9595839844802501
PAMAP2 IMU (100 Hz),0.01,0.959530096459557
PAMAP2 IMU (100 Hz),0.01,0.959476208438864
PAMAP2 IMU (100 Hz),0.01,0.959422320418171
PAMAP2 IMU (100 Hz),0.01,0.959368432397478
PAMAP2 IMU (100 Hz),0.01,0.959314544376785
PAMAP2 IMU (100 Hz),0.01,0.959260656356092
PAMAP2 IMU (100 Hz),0.01,0.9592067683353991
PAMAP2 IMU (100 Hz),0.01,0.959152880314706
PAMAP2 IMU (100 Hz),0.01,0.9590989922940131
PAMAP2 IMU (100 Hz),0.01,0.95904510427332
PAMAP2 IMU (100 Hz),0.01,0.9589912162526271
PAMAP2 IMU (100 Hz),0.01,0.958937328231934
PAMAP2 IMU (100 Hz),0.01,0.9588834402112411
PAMAP2 IMU (100 Hz),0.01,0.958829552190548
PAMAP2 IMU (100 Hz),0.01,0.958775664169855
PAMAP2 IMU (100 Hz),0.01,0.958721776149162
PAMAP2 IMU (100 Hz),0.01,0.958667888128469
PAMAP2 IMU (100 Hz),0.01,0.9586140001077761
PAMAP2 IMU (100 Hz),0.01,0.958560112087083
PAMAP2 IMU (100 Hz),0.01,0.9585062240663901
PAMAP2 IMU (100 Hz),0.01,0.958452336045697
PAMAP2 IMU (100 Hz),0.01,0.9583984480250041
PAMAP2 IMU (100 Hz),0.01,0.958344560004311
PAMAP2 IMU (100 Hz),0.01,0.9582906719836181
PAMAP2 IMU (100 Hz),0.01,0.958236783962925
PAMAP2 IMU (100 Hz),0.01,0.958182895942232
PAMAP2 IMU (100 Hz),0.01,0.958129007921539
PAMAP2 IMU (100 Hz),0.01,0.958075119900846
PAMAP2 IMU (100 Hz),0.01,0.9580212318801531
PAMAP2 IMU (100 Hz),0.01,0.95796734385946
PAMAP2 IMU (100 Hz),0.01,0.9579134558387671
PAMAP2 IMU (100 Hz),0.01,0.957859567818074
PAMAP2 IMU (100 Hz),0.01,0.9578056797973811
PAMAP2 IMU (100 Hz),0.01,0.957751791776688
PAMAP2 IMU (100 Hz),0.01,0.9576979037559951
PAMAP2 IMU (100 Hz),0.01,0.957644015735302
PAMAP2 IMU (100 Hz),0.01,0.957590127714609
PAMAP2 IMU (100 Hz),0.01,0.957536239693916
PAMAP2 IMU (100 Hz),0.01,0.957482351673223
PAMAP2 IMU (100 Hz),0.01,0.9574284636525301
PAMAP2 IMU (100 Hz),0.01,0.957374575631837
PAMAP2 IMU (100 Hz),0.01,0.9573206876111441
PAMAP2 IMU (100 Hz),0.01,0.957266799590451
PAMAP2 IMU (100 Hz),0.01,0.9572129115697581
PAMAP2 IMU (100 Hz),0.01,0.957159023549065
PAMAP2 IMU (100 Hz),0.01,0.9571051355283721
PAMAP2 IMU (100 Hz),0.01,0.957051247507679
PAMAP2 IMU (100 Hz),0.01,0.956997359486986
PAMAP2 IMU (100 Hz),0.01,0.956943471466293
PAMAP2 IMU (100 Hz),0.01,0.9568895834456
PAMAP2 IMU (100 Hz),0.01,0.9568356954249071
PAMAP2 IMU (100 Hz),0.01,0.956781807404214
PAMAP2 IMU (100 Hz),0.01,0.9567279193835211
PAMAP2 IMU (100 Hz),0.01,0.956674031362828
PAMAP2 IMU (100 Hz),0.01,0.9566201433421351
PAMAP2 IMU (100 Hz),0.01,0.956566255321442
PAMAP2 IMU (100 Hz),0.01,0.9565123673007491
PAMAP2 IMU (100 Hz),0.01,0.956458479280056
PAMAP2 IMU (100 Hz),0.01,0.9564045912593631
PAMAP2 IMU (100 Hz),0.01,0.95635070323867
PAMAP2 IMU (100 Hz),0.01,0.956296815217977
PAMAP2 IMU (100 Hz),0.01,0.9562429271972841
PAMAP2 IMU (100 Hz),0.01,0.956189039176591
PAMAP2 IMU (100 Hz),0.01,0.9561351511558981
PAMAP2 IMU (100 Hz),0.01,0.956081263135205
PAMAP2 IMU (100 Hz),0.01,0.9560273751145121
PAMAP2 IMU (100 Hz),0.01,0.955973487093819
PAMAP2 IMU (100 Hz),0.01,0.9559195990731261
PAMAP2 IMU (100 Hz),0.01,0.955865711052433
PAMAP2 IMU (100 Hz),0.01,0.9558118230317401
PAMAP2 IMU (100 Hz),0.01,0.955757935011047
PAMAP2 IMU (100 Hz),0.01,0.955704046990354
PAMAP2 IMU (100 Hz),0.01,0.9556501589696611
PAMAP2 IMU (100 Hz),0.01,0.955596270948968
PAMAP2 IMU (100 Hz),0.01,0.9555423829282751
PAMAP2 IMU (100 Hz),0.01,0.955488494907582
PAMAP2 IMU (100 Hz),0.01,0.9554346068868891
PAMAP2 IMU (100 Hz),0.01,0.955380718866196
PAMAP2 IMU (100 Hz),0.01,0.9553268308455031
PAMAP2 IMU (100 Hz),0.01,0.95527294282481
PAMAP2 IMU (100 Hz),0.01,0.9552190548041171
PAMAP2 IMU (100 Hz),0.01,0.955165166783424
PAMAP2 IMU (100 Hz),0.01,0.955111278762731
PAMAP2 IMU (100 Hz),0.01,0.9550573907420381
PAMAP2 IMU (100 Hz),0.01,0.955003502721345
PAMAP2 IMU (100 Hz),0.01,0.9549496147006521
PAMAP2 IMU (100 Hz),0.01,0.954895726679959
PAMAP2 IMU (100 Hz),0.01,0.9548418386592661
PAMAP2 IMU (100 Hz),0.01,0.954787950638573
PAMAP2 IMU (100 Hz),0.01,0.9547340626178801
PAMAP2 IMU (100 Hz),0.01,0.954680174597187
PAMAP2 IMU (100 Hz),0.01,0.9546262865764941
PAMAP2 IMU (100 Hz),0.01,0.954572398555801
PAMAP2 IMU (100 Hz),0.01,0.9545185105351081
PAMAP2 IMU (100 Hz),0.01,0.954464622514415
PAMAP2 IMU (100 Hz),0.01,0.954410734493722
PAMAP2 IMU (100 Hz),0.01,0.9543568464730291
PAMAP2 IMU (100 Hz),0.01,0.954302958452336
PAMAP2 IMU (100 Hz),0.01,0.9542490704316431
PAMAP2 IMU (100 Hz),0.01,0.95419518241095
PAMAP2 IMU (100 Hz),0.01,0.9541412943902571
PAMAP2 IMU (100 Hz),0.01,0.954087406369564
PAMAP2 IMU (100 Hz),0.01,0.9540335183488711
PAMAP2 IMU (100 Hz),0.01,0.953979630328178
PAMAP2 IMU (100 Hz),0.01,0.9539257423074851
PAMAP2 IMU (100 Hz),0.01,0.953871854286792
PAMAP2 IMU (100 Hz),0.01,0.953817966266099
PAMAP2 IMU (100 Hz),0.01,0.953764078245406
PAMAP2 IMU (100 Hz),0.01,0.953710190224713
PAMAP2 IMU (100 Hz),0.01,0.9536563022040201
PAMAP2 IMU (100 Hz),0.01,0.953602414183327
PAMAP2 IMU (100 Hz),0.01,0.9535485261626341
PAMAP2 IMU (100 Hz),0.01,0.953494638141941
PAMAP2 IMU (100 Hz),0.01,0.9534407501212481
PAMAP2 IMU (100 Hz),0.01,0.953386862100555
PAMAP2 IMU (100 Hz),0.01,0.9533329740798621
PAMAP2 IMU (100 Hz),0.01,0.953279086059169
PAMAP2 IMU (100 Hz),0.01,0.953225198038476
PAMAP2 IMU (100 Hz),0.01,0.953171310017783
PAMAP2 IMU (100 Hz),0.01,0.95311742199709
PAMAP2 IMU (100 Hz),0.01,0.9530635339763971
PAMAP2 IMU (100 Hz),0.01,0.953009645955704
PAMAP2 IMU (100 Hz),0.01,0.9529557579350111
PAMAP2 IMU (100 Hz),0.01,0.952901869914318
PAMAP2 IMU (100 Hz),0.01,0.9528479818936251
PAMAP2 IMU (100 Hz),0.01,0.952794093872932
PAMAP2 IMU (100 Hz),0.01,0.9527402058522391
PAMAP2 IMU (100 Hz),0.01,0.952686317831546
PAMAP2 IMU (100 Hz),0.01,0.952632429810853
PAMAP2 IMU (100 Hz),0.01,0.95257854179016
PAMAP2 IMU (100 Hz),0.01,0.952524653769467
PAMAP2 IMU (100 Hz),0.01,0.9524707657487741
PAMAP2 IMU (100 Hz),0.01,0.952416877728081
PAMAP2 IMU (100 Hz),0.01,0.9523629897073881
PAMAP2 IMU (100 Hz),0.01,0.952309101686695
PAMAP2 IMU (100 Hz),0.01,0.9522552136660021
PAMAP2 IMU (100 Hz),0.01,0.952201325645309
PAMAP2 IMU (100 Hz),0.01,0.9521474376246161
PAMAP2 IMU (100 Hz),0.01,0.952093549603923
PAMAP2 IMU (100 Hz),0.01,0.9520396615832301
PAMAP2 IMU (100 Hz),0.01,0.951985773562537
PAMAP2 IMU (100 Hz),0.01,0.951931885541844
PAMAP2 IMU (100 Hz),0.01,0.9518779975211511
PAMAP2 IMU (100 Hz),0.01,0.951824109500458
PAMAP2 IMU (100 Hz),0.01,0.9517702214797651
PAMAP2 IMU (100 Hz),0.01,0.951716333459072
PAMAP2 IMU (100 Hz),0.01,0.9516624454383791
PAMAP2 IMU (100 Hz),0.01,0.951608557417686
PAMAP2 IMU (100 Hz),0.01,0.9515546693969931
PAMAP2 IMU (100 Hz),0.01,0.9515007813763
PAMAP2 IMU (100 Hz),0.01,0.9514468933556071
PAMAP2 IMU (100 Hz),0.01,0.951393005334914
PAMAP2 IMU (100 Hz),0.01,0.951339117314221
PAMAP2 IMU (100 Hz),0.01,0.9512852292935281
PAMAP2 IMU (100 Hz),0.01,0.951231341272835
PAMAP2 IMU (100 Hz),0.01,0.9511774532521421
PAMAP2 IMU (100 Hz),0.01,0.951123565231449
PAMAP2 IMU (100 Hz),0.01,0.9510696772107561
PAMAP2 IMU (100 Hz),0.01,0.951015789190063
PAMAP2 IMU (100 Hz),0.01,0.9509619011693701
PAMAP2 IMU (100 Hz),0.01,0.950908013148677
PAMAP2 IMU (100 Hz),0.01,0.9508541251279841
PAMAP2 IMU (100 Hz),0.01,0.950800237107291
PAMAP2 IMU (100 Hz),0.01,0.950746349086598
PAMAP2 IMU (100 Hz),0.01,0.9506924610659051
PAMAP2 IMU (100 Hz),0.01,0.950638573045212
PAMAP2 IMU (100 Hz),0.01,0.9505846850245191
PAMAP2 IMU (100 Hz),0.01,0.950530797003826
PAMAP2 IMU (100 Hz),0.01,0.9504769089831331
PAMAP2 IMU (100 Hz),0.01,0.95042302096244
PAMAP2 IMU (100 Hz),0.01,0.9503691329417471
PAMAP2 IMU (100 Hz),0.01,0.950315244921054
PAMAP2 IMU (100 Hz),0.01,0.9502613569003611
PAMAP2 IMU (100 Hz),0.01,0.950207468879668
PAMAP2 IMU (100 Hz),0.01,0.950153580858975
PAMAP2 IMU (100 Hz),0.01,0.9500996928382821
PAMAP2 IMU (100 Hz),0.01,0.950045804817589
PAMAP2 IMU (100 Hz),0.01,0.9499919167968961
PAMAP2 IMU (100 Hz),0.01,0.949938028776203
PAMAP2 IMU (100 Hz),0.01,0.9498841407555101
PAMAP2 IMU (100 Hz),0.01,0.949830252734817
PAMAP2 IMU (100 Hz),0.01,0.9497763647141241
PAMAP2 IMU (100 Hz),0.01,0.949722476693431
PAMAP2 IMU (100 Hz),0.01,0.9496685886727381
PAMAP2 IMU (100 Hz),0.01,0.949614700652045
PAMAP2 IMU (100 Hz),0.01,0.9495608126313521
PAMAP2 IMU (100 Hz),0.01,0.9495069246106591
PAMAP2 IMU (100 Hz),0.01,0.949453036589966
PAMAP2 IMU (100 Hz),0.01,0.9493991485692731
PAMAP2 IMU (100 Hz),0.01,0.94934526054858
PAMAP2 IMU (100 Hz),0.01,0.9492913725278871
PAMAP2 IMU (100 Hz),0.01,0.949237484507194
PAMAP2 IMU (100 Hz),0.01,0.9491835964865011
PAMAP2 IMU (100 Hz),0.01,0.949129708465808
PAMAP2 IMU (100 Hz),0.01,0.9490758204451151
PAMAP2 IMU (100 Hz),0.01,0.949021932424422
PAMAP2 IMU (100 Hz),0.01,0.9489680444037291
PAMAP2 IMU (100 Hz),0.01,0.948914156383036
PAMAP2 IMU (100 Hz),0.01,0.948860268362343
PAMAP2 IMU (100 Hz),0.01,0.9488063803416501
PAMAP2 IMU (100 Hz),0.01,0.948752492320957
PAMAP2 IMU (100 Hz),0.01,0.9486986043002641
PAMAP2 IMU (100 Hz),0.01,0.948644716279571
PAMAP2 IMU (100 Hz),0.01,0.9485908282588781
PAMAP2 IMU (100 Hz),0.01,0.948536940238185
PAMAP2 IMU (100 Hz),0.01,0.9484830522174921
