dataset,series,run_s,ccdf
pamap2,empirical,0.01,0.964380018321927
pamap2,empirical,0.01,0.964326130301234
pamap2,empirical,0.01,0.964272242280541
pamap2,empirical,0.01,0.964218354259848
pamap2,empirical,0.01,0.9641644662391551
pamap2,empirical,0.01,0.964110578218462
pamap2,empirical,0.01,0.9640566901977691
pamap2,empirical,0.01,0.964002802177076
pamap2,empirical,0.01,0.9639489141563831
pamap2,empirical,0.01,0.96389502613569
pamap2,empirical,0.01,0.963841138114997
pamap2,empirical,0.01,0.963787250094304
pamap2,empirical,0.01,0.963733362073611
pamap2,empirical,0.01,0.963679474052918
pamap2,empirical,0.01,0.963625586032225
pamap2,empirical,0.01,0.9635716980115321
pamap2,empirical,0.01,0.963517809990839
pamap2,empirical,0.01,0.9634639219701461
pamap2,empirical,0.01,0.963410033949453
pamap2,empirical,0.01,0.9633561459287601
pamap2,empirical,0.01,0.963302257908067
pamap2,empirical,0.01,0.9632483698873741
pamap2,empirical,0.01,0.963194481866681
pamap2,empirical,0.01,0.963140593845988
pamap2,empirical,0.01,0.963086705825295
pamap2,empirical,0.01,0.963032817804602
pamap2,empirical,0.01,0.9629789297839091
pamap2,empirical,0.01,0.962925041763216
pamap2,empirical,0.01,0.9628711537425231
pamap2,empirical,0.01,0.96281726572183
pamap2,empirical,0.01,0.9627633777011371
pamap2,empirical,0.01,0.962709489680444
pamap2,empirical,0.01,0.9626556016597511
pamap2,empirical,0.01,0.962601713639058
pamap2,empirical,0.01,0.962547825618365
pamap2,empirical,0.01,0.962493937597672
pamap2,empirical,0.01,0.962440049576979
pamap2,empirical,0.01,0.9623861615562861
pamap2,empirical,0.01,0.962332273535593
pamap2,empirical,0.01,0.9622783855149001
pamap2,empirical,0.01,0.962224497494207
pamap2,empirical,0.01,0.9621706094735141
pamap2,empirical,0.01,0.962116721452821
pamap2,empirical,0.01,0.9620628334321281
pamap2,empirical,0.01,0.962008945411435
pamap2,empirical,0.01,0.961955057390742
pamap2,empirical,0.01,0.961901169370049
pamap2,empirical,0.01,0.961847281349356
pamap2,empirical,0.01,0.9617933933286631
pamap2,empirical,0.01,0.96173950530797
pamap2,empirical,0.01,0.9616856172872771
pamap2,empirical,0.01,0.961631729266584
pamap2,empirical,0.01,0.9615778412458911
pamap2,empirical,0.01,0.961523953225198
pamap2,empirical,0.01,0.9614700652045051
pamap2,empirical,0.01,0.961416177183812
pamap2,empirical,0.01,0.961362289163119
pamap2,empirical,0.01,0.961308401142426
pamap2,empirical,0.01,0.961254513121733
pamap2,empirical,0.01,0.9612006251010401
pamap2,empirical,0.01,0.961146737080347
pamap2,empirical,0.01,0.9610928490596541
pamap2,empirical,0.01,0.961038961038961
pamap2,empirical,0.01,0.9609850730182681
pamap2,empirical,0.01,0.960931184997575
pamap2,empirical,0.01,0.9608772969768821
pamap2,empirical,0.01,0.960823408956189
pamap2,empirical,0.01,0.9607695209354961
pamap2,empirical,0.01,0.960715632914803
pamap2,empirical,0.01,0.96066174489411
pamap2,empirical,0.01,0.960607856873417
pamap2,empirical,0.01,0.960553968852724
pamap2,empirical,0.01,0.9605000808320311
pamap2,empirical,0.01,0.960446192811338
pamap2,empirical,0.01,0.9603923047906451
pamap2,empirical,0.01,0.960338416769952
pamap2,empirical,0.01,0.9602845287492591
pamap2,empirical,0.01,0.960230640728566
pamap2,empirical,0.01,0.9601767527078731
pamap2,empirical,0.01,0.96012286468718
pamap2,empirical,0.01,0.960068976666487
pamap2,empirical,0.01,0.960015088645794
pamap2,empirical,0.01,0.959961200625101
pamap2,empirical,0.01,0.9599073126044081
pamap2,empirical,0.01,0.959853424583715
pamap2,empirical,0.01,0.9597995365630221
pamap2,empirical,0.01,0.959745648542329
pamap2,empirical,0.01,0.9596917605216361
pamap2,empirical,0.01,0.959637872500943
pamap2,empirical,0.01,0.9595839844802501
pamap2,empirical,0.01,0.959530096459557
pamap2,empirical,0.01,0.959476208438864
pamap2,empirical,0.01,0.959422320418171
pamap2,empirical,0.01,0.959368432397478
pamap2,empirical,0.01,0.959314544376785
pamap2,empirical,0.01,0.959260656356092
pamap2,empirical,0.01,0.9592067683353991
pamap2,empirical,0.01,0.959152880314706
pamap2,empirical,0.01,0.9590989922940131
pamap2,empirical,0.01,0.95904510427332
pamap2,empirical,0.01,0.9589912162526271
pamap2,empirical,0.01,0.958937328231934
pamap2,empirical,0.01,0.9588834402112411
pamap2,empirical,0.01,0.958829552190548
pamap2,empirical,0.01,0.958775664169855
pamap2,empirical,0.01,0.958721776149162
pamap2,empirical,0.01,0.958667888128469
pamap2,empirical,0.01,0.9586140001077761
pamap2,empirical,0.01,0.958560112087083
pamap2,empirical,0.01,0.9585062240663901
pamap2,empirical,0.01,0.958452336045697
pamap2,empirical,0.01,0.9583984480250041
pamap2,empirical,0.01,0.958344560004311
pamap2,empirical,0.01,0.9582906719836181
pamap2,empirical,0.01,0.958236783962925
pamap2,empirical,0.01,0.958182895942232
pamap2,empirical,0.01,0.958129007921539
pamap2,empirical,0.01,0.958075119900846
pamap2,empirical,0.01,0.9580212318801531
pamap2,empirical,0.01,0.95796734385946
pamap2,empirical,0.01,0.9579134558387671
pamap2,empirical,0.01,0.957859567818074
pamap2,empirical,0.01,0.9578056797973811
pamap2,empirical,0.01,0.957751791776688
pamap2,empirical,0.01,0.9576979037559951
pamap2,empirical,0.01,0.957644015735302
pamap2,empirical,0.01,0.957590127714609
pamap2,empirical,0.01,0.957536239693916
pamap2,empirical,0.01,0.957482351673223
pamap2,empirical,0.01,0.9574284636525301
pamap2,empirical,0.01,0.957374575631837
pamap2,empirical,0.01,0.9573206876111441
pamap2,empirical,0.01,0.957266799590451
pamap2,empirical,0.01,0.9572129115697581
pamap2,empirical,0.01,0.957159023549065
pamap2,empirical,0.01,0.9571051355283721
pamap2,empirical,0.01,0.957051247507679
pamap2,empirical,0.01,0.956997359486986
pamap2,empirical,0.01,0.956943471466293
pamap2,empirical,0.01,0.9568895834456
pamap2,empirical,0.01,0.9568356954249071
pamap2,empirical,0.01,0.956781807404214
pamap2,empirical,0.01,0.9567279193835211
pamap2,empirical,0.01,0.956674031362828
pamap2,empirical,0.01,0.9566201433421351
pamap2,empirical,0.01,0.956566255321442
pamap2,empirical,0.01,0.9565123673007491
pamap2,empirical,0.01,0.956458479280056
pamap2,empirical,0.01,0.9564045912593631
pamap2,empirical,0.01,0.95635070323867
pamap2,empirical,0.01,0.956296815217977
pamap2,empirical,0.01,0.9562429271972841
pamap2,empirical,0.01,0.956189039176591
pamap2,empirical,0.01,0.9561351511558981
pamap2,empirical,0.01,0.956081263135205
pamap2,empirical,0.01,0.9560273751145121
pamap2,empirical,0.01,0.955973487093819
pamap2,empirical,0.01,0.9559195990731261
pamap2,empirical,0.01,0.955865711052433
pamap2,empirical,0.01,0.9558118230317401
pamap2,empirical,0.01,0.955757935011047
pamap2,empirical,0.01,0.955704046990354
pamap2,empirical,0.01,0.9556501589696611
pamap2,empirical,0.01,0.955596270948968
pamap2,empirical,0.01,0.9555423829282751
pamap2,empirical,0.01,0.955488494907582
pamap2,empirical,0.01,0.9554346068868891
pamap2,empirical,0.01,0.955380718866196
pamap2,empirical,0.01,0.9553268308455031
pamap2,empirical,0.01,0.95527294282481
pamap2,empirical,0.01,0.9552190548041171
pamap2,empirical,0.01,0.955165166783424
pamap2,empirical,0.01,0.955111278762731
pamap2,empirical,0.01,0.9550573907420381
pamap2,empirical,0.01,0.955003502721345
pamap2,empirical,0.01,0.9549496147006521
pamap2,empirical,0.01,0.954895726679959
pamap2,empirical,0.01,0.9548418386592661
pamap2,empirical,0.01,0.954787950638573
pamap2,empirical,0.01,0.9547340626178801
pamap2,empirical,0.01,0.954680174597187
pamap2,empirical,0.01,0.9546262865764941
pamap2,empirical,0.01,0.954572398555801
pamap2,empirical,0.01,0.9545185105351081
pamap2,empirical,0.01,0.954464622514415
pamap2,empirical,0.01,0.954410734493722
pamap2,empirical,0.01,0.9543568464730291
pamap2,empirical,0.01,0.954302958452336
pamap2,empirical,0.01,0.9542490704316431
pamap2,empirical,0.01,0.95419518241095
pamap2,empirical,0.01,0.9541412943902571
pamap2,empirical,0.01,0.954087406369564
pamap2,empirical,0.01,0.9540335183488711
pamap2,empirical,0.01,0.953979630328178
pamap2,empirical,0.01,0.9539257423074851
pamap2,empirical,0.01,0.953871854286792
pamap2,empirical,0.01,0.953817966266099
pamap2,empirical,0.01,0.953764078245406
pamap2,empirical,0.01,0.953710190224713
pamap2,empirical,0.01,0.9536563022040201
pamap2,empirical,0.01,0.953602414183327
pamap2,empirical,0.01,0.9535485261626341
pamap2,empirical,0.01,0.953494638141941
pamap2,empirical,0.01,0.9534407501212481
pamap2,empirical,0.01,0.953386862100555
pamap2,empirical,0.01,0.9533329740798621
pamap2,empirical,0.01,0.953279086059169
pamap2,empirical,0.01,0.953225198038476
pamap2,empirical,0.01,0.953171310017783
pamap2,empirical,0.01,0.95311742199709
pamap2,empirical,0.01,0.9530635339763971
pamap2,empirical,0.01,0.953009645955704
pamap2,empirical,0.01,0.9529557579350111
pamap2,empirical,0.01,0.952901869914318
pamap2,empirical,0.01,0.9528479818936251
pamap2,empirical,0.01,0.952794093872932
pamap2,empirical,0.01,0.9527402058522391
pamap2,empirical,0.01,0.952686317831546
pamap2,empirical,0.01,0.952632429810853
pamap2,empirical,0.01,0.95257854179016
pamap2,empirical,0.01,0.952524653769467
pamap2,empirical,0.01,0.9524707657487741
pamap2,empirical,0.01,0.952416877728081
pamap2,empirical,0.01,0.9523629897073881
pamap2,empirical,0.01,0.952309101686695
pamap2,empirical,0.01,0.9522552136660021
pamap2,empirical,0.01,0.952201325645309
pamap2,empirical,0.01,0.9521474376246161
pamap2,empirical,0.01,0.952093549603923
pamap2,empirical,0.01,0.9520396615832301
pamap2,empirical,0.01,0.951985773562537
pamap2,empirical,0.01,0.951931885541844
pamap2,empirical,0.01,0.9518779975211511
pamap2,empirical,0.01,0.951824109500458
pamap2,empirical,0.01,0.9517702214797651
pamap2,empirical,0.01,0.951716333459072
pamap2,empirical,0.01,0.9516624454383791
pamap2,empirical,0.01,0.951608557417686
pamap2,empirical,0.01,0.9515546693969931
pamap2,empirical,0.01,0.9515007813763
pamap2,empirical,0.01,0.9514468933556071
pamap2,empirical,0.01,0.951393005334914
pamap2,empirical,0.01,0.951339117314221
pamap2,empirical,0.01,0.9512852292935281
pamap2,empirical,0.01,0.951231341272835
pamap2,empirical,0.01,0.9511774532521421
pamap2,empirical,0.01,0.951123565231449
pamap2,empirical,0.01,0.9510696772107561
pamap2,empirical,0.01,0.951015789190063
pamap2,empirical,0.01,0.9509619011693701
pamap2,empirical,0.01,0.950908013148677
pamap2,empirical,0.01,0.9508541251279841
pamap2,empirical,0.01,0.950800237107291
pamap2,empirical,0.01,0.950746349086598
pamap2,empirical,0.01,0.9506924610659051
pamap2,empirical,0.01,0.950638573045212
pamap2,empirical,0.01,0.9505846850245191
pamap2,empirical,0.01,0.950530797003826
pamap2,empirical,0.01,0.9504769089831331
pamap2,empirical,0.01,0.95042302096244
pamap2,empirical,0.01,0.9503691329417471
pamap2,empirical,0.01,0.950315244921054
pamap2,empirical,0.01,0.9502613569003611
pamap2,empirical,0.01,0.950207468879668
pamap2,empirical,0.01,0.950153580858975
pamap2,empirical,0.01,0.9500996928382821
pamap2,empirical,0.01,0.950045804817589
pamap2,empirical,0.01,0.9499919167968961
pamap2,empirical,0.01,0.949938028776203
pamap2,empirical,0.01,0.9498841407555101
pamap2,empirical,0.01,0.949830252734817
pamap2,empirical,0.01,0.9497763647141241
pamap2,empirical,0.01,0.949722476693431
pamap2,empirical,0.01,0.9496685886727381
pamap2,empirical,0.01,0.949614700652045
pamap2,empirical,0.01,0.9495608126313521
pamap2,empirical,0.01,0.9495069246106591
pamap2,empirical,0.01,0.949453036589966
pamap2,empirical,0.01,0.9493991485692731
pamap2,empirical,0.01,0.94934526054858
pamap2,empirical,0.01,0.9492913725278871
pamap2,empirical,0.01,0.949237484507194
pamap2,empirical,0.01,0.9491835964865011
pamap2,empirical,0.01,0.949129708465808
pamap2,empirical,0.01,0.9490758204451151
pamap2,empirical,0.01,0.949021932424422
pamap2,empirical,0.01,0.9489680444037291
pamap2,empirical,0.01,0.948914156383036
pamap2,empirical,0.01,0.948860268362343
pamap2,empirical,0.01,0.9488063803416501
pamap2,empirical,0.01,0.948752492320957
pamap2,empirical,0.01,0.9486986043002641
pamap2,empirical,0.01,0.948644716279571
pamap2,empirical,0.01,0.9485908282588781
pamap2,empirical,0.01,0.948536940238185
pamap2,empirical,0.01,0.9484830522174921
pamap2,empirical,0.01,0.948429164196799
pamap2,empirical,0.01,0.9483752761761061
pamap2,empirical,0.01,0.948321388155413
pamap2,empirical,0.01,0.94826750013472
pamap2,empirical,0.01,0.948213612114027
pamap2,empirical,0.01,0.948159724093334
pamap2,empirical,0.01,0.9481058360726411
pamap2,empirical,0.01,0.948051948051948
pamap2,empirical,0.01,0.9479980600312551
pamap2,empirical,0.01,0.947944172010562
pamap2,empirical,0.01,0.9478902839898691
pamap2,empirical,0.01,0.947836395969176
pamap2,empirical,0.01,0.9477825079484831
pamap2,empirical,0.01,0.94772861992779
pamap2,empirical,0.01,0.9476747319070971
pamap2,empirical,0.01,0.947620843886404
pamap2,empirical,0.01,0.947566955865711
pamap2,empirical,0.01,0.9475130678450181
pamap2,empirical,0.01,0.947459179824325
pamap2,empirical,0.01,0.9474052918036321
pamap2,empirical,0.01,0.947351403782939
pamap2,empirical,0.01,0.9472975157622461
pamap2,empirical,0.01,0.947243627741553
pamap2,empirical,0.01,0.9471897397208601
pamap2,empirical,0.01,0.947135851700167
pamap2,empirical,0.01,0.9470819636794741
pamap2,empirical,0.01,0.947028075658781
pamap2,empirical,0.01,0.946974187638088
pamap2,empirical,0.01,0.9469202996173951
pamap2,empirical,0.01,0.946866411596702
pamap2,empirical,0.01,0.9468125235760091
pamap2,empirical,0.01,0.946758635555316
pamap2,empirical,0.01,0.9467047475346231
pamap2,empirical,0.01,0.94665085951393
pamap2,empirical,0.01,0.9465969714932371
pamap2,empirical,0.01,0.946543083472544
pamap2,empirical,0.01,0.9464891954518511
pamap2,empirical,0.01,0.946435307431158
pamap2,empirical,0.01,0.946381419410465
pamap2,empirical,0.01,0.9463275313897721
pamap2,empirical,0.01,0.946273643369079
pamap2,empirical,0.01,0.9462197553483861
pamap2,empirical,0.01,0.946165867327693
pamap2,empirical,0.01,0.9461119793070001
pamap2,empirical,0.01,0.946058091286307
pamap2,empirical,0.01,0.9460042032656141
pamap2,empirical,0.01,0.945950315244921
pamap2,empirical,0.01,0.9458964272242281
pamap2,empirical,0.01,0.945842539203535
pamap2,empirical,0.01,0.945788651182842
pamap2,empirical,0.01,0.9457347631621491
pamap2,empirical,0.01,0.945680875141456
pamap2,empirical,0.01,0.9456269871207631
pamap2,empirical,0.01,0.94557309910007
pamap2,empirical,0.01,0.9455192110793771
pamap2,empirical,0.01,0.945465323058684
pamap2,empirical,0.01,0.9454114350379911
pamap2,empirical,0.01,0.945357547017298
pamap2,empirical,0.01,0.9453036589966051
pamap2,empirical,0.01,0.945249770975912
pamap2,empirical,0.01,0.9451958829552191
pamap2,empirical,0.01,0.9451419949345261
pamap2,empirical,0.01,0.945088106913833
pamap2,empirical,0.01,0.9450342188931401
pamap2,empirical,0.01,0.944980330872447
pamap2,empirical,0.01,0.9449264428517541
pamap2,empirical,0.01,0.944872554831061
pamap2,empirical,0.01,0.9448186668103681
pamap2,empirical,0.01,0.944764778789675
pamap2,empirical,0.01,0.9447108907689821
pamap2,empirical,0.01,0.944657002748289
pamap2,empirical,0.01,0.9446031147275961
pamap2,empirical,0.01,0.9445492267069031
pamap2,empirical,0.01,0.94449533868621
pamap2,empirical,0.01,0.9444414506655171
pamap2,empirical,0.01,0.944387562644824
pamap2,empirical,0.01,0.9443336746241311
pamap2,empirical,0.01,0.944279786603438
pamap2,empirical,0.01,0.9442258985827451
pamap2,empirical,0.01,0.944172010562052
pamap2,empirical,0.01,0.9441181225413591
pamap2,empirical,0.01,0.944064234520666
pamap2,empirical,0.01,0.9440103464999731
pamap2,empirical,0.01,0.9439564584792801
pamap2,empirical,0.01,0.943902570458587
pamap2,empirical,0.01,0.9438486824378941
pamap2,empirical,0.01,0.943794794417201
pamap2,empirical,0.01,0.9437409063965081
pamap2,empirical,0.01,0.943687018375815
pamap2,empirical,0.01,0.9436331303551221
pamap2,empirical,0.01,0.943579242334429
pamap2,empirical,0.01,0.9435253543137361
pamap2,empirical,0.01,0.943471466293043
pamap2,empirical,0.01,0.9434175782723501
pamap2,empirical,0.01,0.943363690251657
pamap2,empirical,0.01,0.9433098022309641
pamap2,empirical,0.01,0.9432559142102711
pamap2,empirical,0.01,0.943202026189578
pamap2,empirical,0.01,0.9431481381688851
pamap2,empirical,0.01,0.943094250148192
pamap2,empirical,0.01,0.9430403621274991
pamap2,empirical,0.01,0.942986474106806
pamap2,empirical,0.01,0.9429325860861131
pamap2,empirical,0.01,0.94287869806542
pamap2,empirical,0.01,0.9428248100447271
pamap2,empirical,0.01,0.942770922024034
pamap2,empirical,0.01,0.9427170340033411
pamap2,empirical,0.01,0.942663145982648
pamap2,empirical,0.01,0.942609257961955
pamap2,empirical,0.01,0.9425553699412621
pamap2,empirical,0.01,0.942501481920569
pamap2,empirical,0.01,0.9424475938998761
pamap2,empirical,0.01,0.942393705879183
pamap2,empirical,0.01,0.9423398178584901
pamap2,empirical,0.01,0.942285929837797
pamap2,empirical,0.01,0.9422320418171041
pamap2,empirical,0.01,0.942178153796411
pamap2,empirical,0.01,0.9421242657757181
pamap2,empirical,0.01,0.942070377755025
pamap2,empirical,0.01,0.942016489734332
pamap2,empirical,0.01,0.9419626017136391
pamap2,empirical,0.01,0.941908713692946
pamap2,empirical,0.01,0.9418548256722531
pamap2,empirical,0.01,0.94180093765156
pamap2,empirical,0.01,0.9417470496308671
pamap2,empirical,0.01,0.941693161610174
pamap2,empirical,0.01,0.9416392735894811
pamap2,empirical,0.01,0.941585385568788
pamap2,empirical,0.01,0.9415314975480951
pamap2,empirical,0.01,0.941477609527402
pamap2,empirical,0.01,0.941423721506709
pamap2,empirical,0.01,0.9413698334860161
pamap2,empirical,0.01,0.941315945465323
pamap2,empirical,0.01,0.9412620574446301
pamap2,empirical,0.01,0.941208169423937
pamap2,empirical,0.01,0.9411542814032441
pamap2,empirical,0.01,0.941100393382551
pamap2,empirical,0.01,0.9410465053618581
pamap2,empirical,0.01,0.940992617341165
pamap2,empirical,0.01,0.9409387293204721
pamap2,empirical,0.01,0.940884841299779
pamap2,empirical,0.01,0.9408309532790861
pamap2,empirical,0.01,0.9407770652583931
pamap2,empirical,0.01,0.9407231772377
pamap2,empirical,0.01,0.9406692892170071
pamap2,empirical,0.01,0.940615401196314
pamap2,empirical,0.01,0.9405615131756211
pamap2,empirical,0.01,0.940507625154928
pamap2,empirical,0.01,0.9404537371342351
pamap2,empirical,0.01,0.940399849113542
pamap2,empirical,0.01,0.9403459610928491
pamap2,empirical,0.01,0.940292073072156
pamap2,empirical,0.01,0.9402381850514631
pamap2,empirical,0.01,0.9401842970307701
pamap2,empirical,0.01,0.940130409010077
pamap2,empirical,0.01,0.9400765209893841
pamap2,empirical,0.01,0.940022632968691
pamap2,empirical,0.01,0.9399687449479981
pamap2,empirical,0.01,0.939914856927305
pamap2,empirical,0.01,0.9398609689066121
pamap2,empirical,0.01,0.939807080885919
pamap2,empirical,0.01,0.9397531928652261
pamap2,empirical,0.01,0.939699304844533
